id;address;district;plz;educational;topics;languages;name;type;parent;parenttype;mo_o;mo_c;tu_o;tu_c;we_o;we_c;th_o;th_c;fr_o;fr_c;all;over;under
2396;Dresdener Str. 128;Kreuzberg;10999;2;;;INA.KINDER.Garten;0;529;1;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;150;102;48
2057;Falkenberger Str. 13 -14;Weißensee;13088;10;;;Integrationskindergarten EigenSinn/Kigä NordOst;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;192;134;58
1210;Pfannschmidtstr. 70;Karow;13125;2;;;Integrationskindergarten Pfannschmidtstr. 70/Kigä NordOst;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;110;76;34
2557;Solmsstr. 22;Kreuzberg;10961;13|2;;;Integrationskinderladen Fidicinis;1;530;2;08:30;16:30;08:30;16:30;08:30;16:30;08:30;16:30;08:30;16:00;24;14;10
2771;Salvador-Allende-Str. 47 -49;Köpenick;12559;10;2;;IntegrationsKITA Hand in Hand;0;531;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;125;83;42
807;Sonnenburger Str. 57;Prenzlauer Berg;10437;;;;Integrationskita Prenzl.Berg Pustekuchen;1;532;2;0;0;0;0;0;0;0;0;0;0;23;23;0
2779;Gürtelstr. 25;Prenzlauer Berg;13088;2|3;0|1|2|4|6;;Integrationskita Raupe Nimmersatt;0;533;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;61;38;23
632;Neumannstr. 7;Pankow;13189;2;;;Integrationskita Schneckenhaus/Kigä NordOst;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;200;158;42
170129;Kollwitzstr. 66;Prenzlauer Berg;10435;2|3;2|4|6;;Integrierter Waldkindergarten;0;316;2;08:00;17:00;08:00;17:00;08:00;16:00;08:00;17:00;08:00;17:00;49;31;18
348129;Arno-Holz-Str. 10;Steglitz;12165;;;;Intensiv-Frühfördergruppe;0;534;1;08:00;15:00;08:00;15:00;08:00;15:00;08:00;15:00;08:00;15:00;6;6;0
1228;Ravensberger Str. 5B;Wilmersdorf;10709;3;3;1;Internationaler Kindergarten;0;535;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;16:00;60;48;12
429229;Nordhauser Str. 30;Charlottenburg;10589;9|11;3;1|5;Internationaler Kindergarten Multi Lingua;0;536;1;07:30;18:00;07:30;18:00;07:30;18:00;07:30;18:00;07:30;18:00;150;75;75
439129;Reichsstr. 15;Westend;14052;6;;;Internationaler Kindergarten Sara;0;537;1;0;0;0;0;0;0;0;0;0;0;90;90;0
745279;Schulstr. 3;Staaken;13591;;;;Jona's Haus (nur Sprachförderung);0;538;1;0;0;0;0;0;0;0;0;0;0;10;null;null
2674;Spandauer Damm 220;Westend;14059;10|2;;;Jüdischer Kindergarten Gan Israel;0;539;1;0;0;0;0;0;0;0;0;0;0;58;32;26
763229;Wilhelmstr. 88;Mitte;10963;;;;Jump Bilingual Kindergarten;0;540;1;0;0;0;0;0;0;0;0;0;0;20;null;null
773229;An der Kolonnade 2;Mitte;10117;;;;Jump Bilingual Kindergarten;0;540;1;0;0;0;0;0;0;0;0;0;0;42;null;null
356129;Kopernikusstr. 32;Friedrichshain;10245;;;;Junior 1;0;541;1;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;22;null;null
588429;Parkstr. 1;Pankow;13187;0|2;0;;Junior 1 Kita am Bürgerpark;0;542;1;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;30;18;12
549279;Grünberger Str. 26;Friedrichshain;10245;;;;Junior 1 Kita Grünbergerhof;0;543;1;0;0;0;0;0;0;0;0;0;0;25;null;null
253129;Johann-Georg-Str. 9;Halensee;10709;2;0|1|2|3|4|6|5;1|6;KangarooGarden - Internationaler Kindergarten;0;544;1;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;20;14;6
821;Bundesallee 186 187;Wilmersdorf;12161;;;;Kant-Kindergarten Bundesallee 186/187;0;545;1;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;85;55;30
948;Grunewaldstr. 17;Steglitz;12165;;;;Kant-Kindergarten Grunewaldstraße 17;0;545;1;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;118;118;0
2760;Körnerstr. 11;Steglitz;12169;;;;Kant-Kindergarten Körnerstraße 11;0;545;1;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;20;20;0
2448;Lentzeallee 8;Schmargendorf;14195;;;;Kant-Kindergarten Lentzeallee 8 - 14;0;545;1;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;16:30;180;180;0
1295;Kieler Str. 10;Steglitz;12165;;;;Kath. Kindertagesstätte der Rosenkranz-Basilika;0;546;5;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;70;54;16
117;Dänenstr. 17 - 18;Prenzlauer Berg;10439;26;;;Kath. Kita St. Augustinus/Kath.Kirchengem. Heilige Familie;0;547;5;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;45;35;10
1780;Delbrückstr. 33;Grunewald;14193;;;;Kath. Kita St. Karl Borromäus;0;548;5;0;0;0;0;0;0;0;0;0;0;50;35;15
665;Clayallee 320;Zehlendorf;14195;2;;;Kath.Kindertagesstätte St. Josefshaus;0;549;5;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;30;25;5
1494;Königshorster Str. 2;Märkisches Viertel;13439;2;;;Katholische Kindertagesstätte St. Martin;0;550;1;06:30;18:00;06:30;18:00;06:30;18:00;06:30;18:00;06:30;18:00;80;55;25
1009;Bissingzeile 15 19;Tiergarten;10785;;;;KiBiLuga;0;551;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;100;72;28
1240;Monumentenstr. 3;Schöneberg;10965;11|2;3|4;;Kick Kinder- und Schülerladen;0;552;1;08:00;18:00;08:00;18:00;08:00;18:00;08:00;18:00;08:00;18:00;26;21;5
100061;Wilskistr. 36;Zehlendorf;14169;2;1;;Kiddies Daycare;0;553;1;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;30;13;17
214129;Wilskistr. 20;Zehlendorf;14169;2;3;;Kiddies Dayschool;0;553;1;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;22;22;0
284129;Clayallee 225K;Dahlem;14195;2;;1;Kiddies International;0;553;1;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;108;70;38
256129;Oehlertring 39 /41;Steglitz;12169;;;;KidsKlubKita;0;554;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;22;12;10
676229;Töpchiner Weg 127 - 129;Lichtenrade;12349;;;1;Kids-R-Kids Kita;0;555;1;0;0;0;0;0;0;0;0;0;0;95;null;null
546379;Urbanstr. 137;Kreuzberg;10967;;;;Kiezpiraten Spiel- und Lernwerkstatt;0;556;1;0;0;0;0;0;0;0;0;0;0;22;22;0
2022;Lehndorffstr. 11 /15;Karlshorst;10318;;;;Kiga Morgensonne;0;557;4;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;06:30;17:00;48;48;0
436179;Oderstr. 34;Friedrichshain;10247;10;0|2|3|4|6;;Kila Friedrichsklain;0;558;1;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:00;25;17;8
573329;Jagowstr. 10 - 11;Moabit;10555;;;;KiLa Jagowspatzen;0;125;2;0;0;0;0;0;0;0;0;0;0;60;null;null
332129;Seumestr. 13 /13 A;Friedrichshain;10245;9|4|2;;;KiLa PeTiTaTu;0;125;2;0;0;0;0;0;0;0;0;0;0;38;38;0
579279;Pichelswerderstr. 4;Pankow;13187;12;;;Kila PiWi;0;559;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;35;27;8
220129;Schreinerstr. 62;Friedrichshain;10247;2;;;KiLa Rumpelbande;1;560;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;16:00;22;14;8
353129;Köpenicker Str. 45;Mitte;10997;2;2|4;;Kila Spreepferdchen;0;561;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;22;14;8
1606;Lausitzer Platz 2;Kreuzberg;10997;;;;Kinder aus Kreuzberg;0;562;1;0;0;0;0;0;0;0;0;0;0;20;11;9
2914;Fulhamer Allee 1;Britz;12359;14;;;Kinder in Bewegung;0;21;1;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;105;76;29
744229;Hindenburgdamm 55;Lichterfelde;12203;;;;Kinder in Lichterfelde;0;563;1;0;0;0;0;0;0;0;0;0;0;40;null;null
410229;Volkradstr. 4;Friedrichsfelde;10319;10;2;;Kinder- und Familienzentrum KIKIFLO;0;564;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;85;50;35
1242;Hohenstaufenstr. 10A;Schöneberg;10781;;;;Kinder- und Schülerladen Manno;1;565;2;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;35;17;18
295;Waldstr. 42;Moabit;10551;;;;Kinder- und Schülerladen Olle Burg;0;566;1;0;0;0;0;0;0;0;0;0;0;30;30;0
585;Hanne Nüte 1;Britz;12359;;;;Kinder- und Schülerladen Purzelbaum Britz;1;567;2;0;0;0;0;0;0;0;0;0;0;18;11;7
905;Lützelsteiner Weg 25 -23;Dahlem;14195;2;;;Kinderbetreuung Lützelsteiner Weg;0;568;1;07:45;16:45;07:45;16:45;07:45;16:45;07:45;16:45;07:45;16:45;62;46;16
2235;Elsenstr. 11 -13;Mahlsdorf;12623;5;;;Kindergarten Zu den Seen;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;202;141;61
132129;Schandauer Str. 8;Neukölln;12045;16;;;Kindergarten Ackerwinde;1;569;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;18;6;12
326129;Mendelstr. 42;Pankow;13187;12;;;Kindergarten Affenbande;0;570;1;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;31;31;0
2822;Voßstr. 12;Mitte;10117;3;;1|4;Kindergarten Alegria;0;5;1;07:30;18:30;07:30;18:30;07:30;18:30;07:30;18:30;07:30;18:30;45;28;17
2569;Mohrenstr. 7;Mitte;10117;3;;1|4;Kindergarten Alegria Jardin infantil;0;5;1;07:30;18:30;07:30;18:30;07:30;18:30;07:30;18:30;07:30;18:30;100;77;23
67;Eberswalder Str. 11;Prenzlauer Berg;10437;2;;;Kindergarten am Hirschhof;0;571;1;06:30;18:00;06:30;18:00;06:30;18:00;06:30;18:00;06:30;18:00;94;56;38
436129;Eosanderstr. 24;Charlottenburg;10587;;;;Kindergarten am Schloß Charlottenburg;1;142;2;0;0;0;0;0;0;0;0;0;0;15;0;15
785229;Invalidenstr. 103 a;Mitte;10557;;;;Kindergarten An der Charité;0;8;1;0;0;0;0;0;0;0;0;0;0;70;null;null
2698;Stargarder Str. 62;Prenzlauer Berg;10437;0;0;;Kindergarten Aramsamsam;1;572;1;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;16:30;26;16;10
440179;Korsörer Str. 4;Prenzlauer Berg;10437;0;0;;Kindergarten Aramsamsam 2;1;572;1;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;16:30;25;15;10
484179;Seelower Str. 21;Prenzlauer Berg;10439;;;;Kindergarten Brüderchen & Schwesterchen;0;523;1;0;0;0;0;0;0;0;0;0;0;25;18;7
2287;Johanna-Tesch-Str. 32;Niederschöneweide;12439;;;;Kindergarten der Freien Waldorfschule Berlin-Südost;0;573;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;60;48;12
729229;Monumentenstr. 13A;Schöneberg;10965;;;;Kindergarten der Johannes-Schule Berlin;0;574;1;0;0;0;0;0;0;0;0;0;0;65;null;null
2891;Clayallee 118;Dahlem;14195;16;;;Kindergarten der Rudolf-Steiner-Schule;1;575;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;68;46;22
2609;Lyckallee 30;Westend;14055;;0|4;1;Kindergarten der Schele-Schule;0;576;1;07:45;17:00;07:45;17:00;07:45;17:00;07:45;17:00;07:45;17:00;46;40;6
108129;Warschauer Str. 79;Friedrichshain;10245;12;;;Kindergarten Friedrichshainer Pünktchen;1;570;1;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;25;25;0
2915;Parksiedlung Spruch 111;Buckow;12349;14;;;Kindergarten Grashüpfer;0;21;1;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;06:00;17:30;120;80;40
472179;Dianastr. 1;Waidmannslust;13469;;;;Kindergarten Jorinde & Joringel;0;523;1;0;0;0;0;0;0;0;0;0;0;47;37;10
2777;Elsa-Brändström-Str. 15;Pankow;13189;2|3;4;;Kindergarten Junges Gemüse;1;577;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;28;26;2
87;Käthe-Niederkirchner-Str. 29;Prenzlauer Berg;10407;2;2;;Kindergarten Käthe;0;571;1;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;53;33;20
2528;Burgemeisterstr. 76;Tempelhof;12103;2;2;;Kindergarten Krabbelkäfer;0;578;1;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;26;26;0
408229;Jessnerstr. 37;Friedrichshain;10247;18|0;3;4;Kindergarten La Sonrisa;0;579;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;16:00;30;18;12
535229;Rigaer Str. 4;Friedrichshain;10247;;;4;Kindergarten La Sonrisa;0;579;1;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:30;26;16;10
2668;Prinzregentenstr. 90;Wilmersdorf;10717;2;;;Kindergarten Lila Prinzregent;0;580;1;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;07:00;16:00;20;18;2
2538;Wachsmuthstr. 12;Hermsdorf;13467;;;;Kindergarten Mini-Kids mit Grips;0;581;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;34;34;0
1359;Homburgstr. 17;Lichtenrade;12309;2;0;;Kindergarten Muna;1;578;1;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;21;21;0
321129;Eisenacher Str. 81;Schöneberg;10823;;;;Kindergarten Purzelbaum;0;570;1;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;06:30;17:30;60;60;0
329129;Herbert-Tschäpe-Str. 2;Fennpfuhl;10369;2;4;;Kindergarten Rappelkiste;0;582;1;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;07:00;17:30;52;38;14
421129;Siegfriedstr. 11C;Niederschönhausen;13156;12;;;Kindergarten Rehkidz;0;570;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;25;25;0
2354;Ruheplatzstr. 13;Wedding;13347;3;3|4;;Kindergarten Ruheplatz 13;0;37;0;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;06:00;17:00;155;105;50
2792;Köpenicker Str. 154;Rudow;12357;14;;;Kindergarten Sausewind;0;21;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;150;105;45
441229;Spenerstr. 37;Moabit;10557;2;3;0|3;Kindergarten Schatztruhe;0;583;1;0;0;0;0;0;0;0;0;0;0;45;35;10
155129;Koblenzer Str. 21;Wilmersdorf;10715;2;;;Kindergarten Schlumpfenland 2;0;584;2;0;0;0;0;0;0;0;0;0;0;23;17;6
455129;Goebelstr. 139;Siemensstadt;13629;;;;Kindergarten Schlumpfenland 3;0;584;2;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;67;48;19
1023;Wielandstr. 40;Charlottenburg;10707;2;;;Kindergarten Schlumpfenland e.V.;1;584;2;0;0;0;0;0;0;0;0;0;0;61;36;25
370;Pieskower Weg 48 /50;Prenzlauer Berg;10409;2;;;Kindergarten Sonnenblume/Kigä NordOst;0;0;0;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;134;91;43
368129;Pfarrstr. 101;Rummelsburg;10317;13|16;;;Kindergarten Sonnenbogen;1;585;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;26;16;10
86;John-Schehr-Str. 35;Prenzlauer Berg;10407;8|1|2;;;Kindergarten Sonnenhügel;0;571;1;06:30;18:00;06:30;18:00;06:30;18:00;06:30;18:00;06:30;18:00;200;120;80
207129;Bölschestr. 91A;Friedrichshagen;12587;2;;;Kindergarten Unser Haus;1;586;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;40;31;9
408129;Wiltbergstr. 29A Am Sportplatz;Buch;13125;;;;Kindergarten Waldkind;0;587;1;0;0;0;0;0;0;0;0;0;0;33;33;0
800229;Marie-Elisabeth-Lüders-Str. 8;Charlottenburg;10625;;;;Kindergarten Wunderinsel;0;588;1;0;0;0;0;0;0;0;0;0;0;null;null;null
757229;Am Speicher 6;Friedrichshain;10245;;;;Kinderhafen Spreeräuber;0;589;1;0;0;0;0;0;0;0;0;0;0;22;null;null
350;Dierhagener Str. 1 /3;Neu-Hohenschönhausen;13051;10|2;;;KINDERHAUS Berlin - Mark Brandenburg;0;590;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;160;113;47
322129;Kietzer Str. 5;Köpenick;12555;0;0|2|6;;Kinderhaus kleine Entdecker;0;591;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;30;15;15
263129;Berliner Str. 128;Pankow;13189;0;;;Kinderhaus Sternenwiese;0;592;1;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;06:00;18:00;60;44;16
100047;Wilskistr. 55;Zehlendorf;14169;26;;;Kinderhaus Waldfriede;0;593;1;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;07:30;17:30;58;32;26
521;Waldschulallee 75;Westend;14055;2|3;;;Kinderhaus Waldschulallee;1;594;2;07:45;16:45;07:45;16:45;07:45;16:45;07:45;16:45;07:45;16:45;50;28;22
521279;Alt-Reinickendorf 50 /51;Reinickendorf;13407;2;1|2;;Kinderinsel Alt-Reinickendorf;0;595;1;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;50;33;17
705229;Aroser Allee 151;Reinickendorf;13407;2;1;;Kinderinsel Aroser Allee;0;595;1;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;50;33;17
292129;Garnisonkirchplatz 2;Mitte;10178;2;1|4;1;Kinderinsel MITTEndrin;0;596;1;08:00;17:30;08:00;17:30;08:00;17:30;08:00;17:30;08:00;17:30;24;13;11
406129;Garnisonkirchplatz 2;Mitte;10178;2;1;1;Kinderinsel Nebenan;0;597;1;08:00;17:30;08:00;17:30;08:00;17:30;08:00;17:30;08:00;17:30;25;15;10
433129;Ziegelstr. 27;Mitte;10117;2;1;;Kinderinsel Ziegelstraße;0;598;1;08:00;17:30;08:00;17:30;08:00;17:30;08:00;17:30;08:00;17:30;23;14;9
115129;Binzstr. 51;Pankow;13189;2|3;4;;Kinderkrippe Junges Gemüse;0;577;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;13;0;13
149229;Artemisstr. 38;Waidmannslust;13469;;;;Kinderkrippe MINI-KIDS mit GRIPS;0;581;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;16;0;16
2686;Berliner Str. 88A;Hermsdorf;13467;2;;;Kinderkrippe Zwergenschloß;0;599;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;25;0;25
722229;Sponholzstr. 51 -52;Schöneberg;12159;;;;Kinderladen Friedenauer Spatzen;0;125;2;0;0;0;0;0;0;0;0;0;0;25;null;null
1700;Suarezstr. 54;Charlottenburg;14057;4|2;;;Kinderladen Geierbande;1;600;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;20;20;0
371129;Akazienallee 34;Westend;14050;0|2;;;Kinderladen Akazienhof;1;601;1;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:30;25;20;5
1442;Lichtenrader Str. 11;Neukölln;12049;2;0|1|2|3|4|6;;Kinderladen an der Hasenheide;1;602;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;16;11;5
2977;Wilhelmshöher Str. 9;Friedenau;12161;;2;;Kinderladen Atze und Co;1;603;2;0;0;0;0;0;0;0;0;0;0;15;10;5
2633;Florastr. 23;Pankow;13187;;;;Kinderladen Blumenkinder;0;604;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;23;14;9
2642;Schreinerstr. 19;Friedrichshain;10247;2;1|6;;Kinderladen Buana;1;605;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;16:30;20;16;4
149129;Cuvrystr. 21;Kreuzberg;10997;;;;Kinderladen Cuvrybande;0;606;1;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;17;12;5
983;Wissmannstr. 31;Neukölln;12049;;;;Kinderladen Die kleinen Kivis;0;607;1;0;0;0;0;0;0;0;0;0;0;14;14;0
100000;Ebersstr. 12A;Schöneberg;10827;;;;Kinderladen Elefanten;0;608;1;0;0;0;0;0;0;0;0;0;0;18;9;9
373129;Elly-Heuss-Knapp-Str. 21;Rudow;12355;;;;Kinderladen flinke kids;0;609;1;0;0;0;0;0;0;0;0;0;0;21;21;0
451179;Uthmannstr. 18;Neukölln;12043;2;;;Kinderladen Großstadtgören;0;610;1;07:00;16:30;07:00;16:30;07:00;16:30;07:00;16:30;07:00;16:30;22;22;0
2605;Zossener Str. 36;Kreuzberg;10969;2;;;Kinderladen Grüffelo;0;611;1;08:30;16:30;08:30;16:30;08:30;16:30;08:30;16:30;08:30;16:00;15;8;7
370129;Anzengruberstr. 15;Neukölln;12043;2;2;;Kinderladen Highway 2;1;367;2;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;20;0;20
1429;Mainzer Str. 5;Neukölln;12053;2;;;Kinderladen Hobi;1;612;2;0;0;0;0;0;0;0;0;0;0;16;16;0
1522;Wernerwerkdamm 27A;Siemensstadt;13629;;;;Kinderladen Immerfrech;1;613;2;07:00;16:30;07:00;16:30;07:00;16:30;07:00;16:30;07:00;16:30;24;24;0
426129;Oppelner Str. 20;Kreuzberg;10997;;;;Kinderladen IrgendWieAnders;0;614;1;0;0;0;0;0;0;0;0;0;0;24;24;0
216129;Jagowstr. 28;Moabit;10555;2;;;Kinderladen Katz & Kedi;1;125;2;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;07:30;17:00;25;25;0
229179;Modersohnstr. 58;Friedrichshain;10245;4|0|2;;;Kinderladen Klein im Hain;0;376;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;16;16;0
927;Boppstr. 9;Kreuzberg;10967;2;;;Kinderladen Kreuzbären;1;615;2;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;20;15;5
1425;Erlanger Str. 6;Neukölln;12053;;;;Kinderladen Lach und Krach;0;616;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;25;17;8
2955;Schönburgstr. 12;Tempelhof;12103;2;;;Kinderladen Leotie;1;578;1;07:00;16:30;07:00;16:30;07:00;16:30;07:00;16:30;07:00;16:30;25;25;0
2951;Kuno-Fischer-Str. 15;Charlottenburg;14057;0;;;Kinderladen Lietzenseesterne;1;617;2;0;0;0;0;0;0;0;0;0;0;17;13;4
562;Mainzer Str. 25;Wilmersdorf;10715;;;;Kinderladen Mainzelmännchen;1;618;2;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:30;08:00;15:30;15;15;0
318179;Prühßstr. 30;Mariendorf;12109;2;4;;Kinderladen Marienkäfer;0;619;1;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;40;25;15
2710;Berliner Allee 110;Weißensee;13088;2;4;;Kinderladen Miekematze;1;620;2;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;34;34;0
110129;Berliner Allee 104;Weißensee;13088;2;1|4;;Kinderladen Miekematze 2;1;620;2;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;07:00;18:00;22;22;0
297;Muskauer Str. 33;Kreuzberg;10997;9;0|2|4;;Kinderladen Muko;1;621;2;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;21;14;7
386129;Voigtstr. 26;Friedrichshain;10247;6|2;;;Kinderladen Mumpelmonster;1;622;1;0;0;0;0;0;0;0;0;0;0;17;17;0
462129;Ossietzkystr. 9;Pankow;13187;2;;;Kinderladen Pankekäfer;0;623;1;0;0;0;0;0;0;0;0;0;0;27;27;0
1548;Pfalzburger Str. 9;Wilmersdorf;10719;2;;;Kinderladen Phönix;1;624;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;25;19;6
757;Didostr. 1;Mariendorf;12109;;;;Kinderladen Pimpanella;1;625;2;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;16;16;0
227129;Anklamer Str. 22;Mitte;10115;;;;Kinderladen Piraterie;1;626;1;0;0;0;0;0;0;0;0;0;0;19;19;0
2437;Oderberger Str. 27;Prenzlauer Berg;10435;;;;Kinderladen Prenzlauer Berg;1;627;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;22;22;0
2697;Schliemannstr. 44;Prenzlauer Berg;10437;2;;;Kinderladen Prenzlpanther;1;628;2;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;08:00;17:00;17;11;6
1704;Schillerstr. 21;Charlottenburg;10627;;;;Kinderladen Purzelbaum;1;629;2;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:30;08:00;16:30;14;10;4
1928;Geßlerstr. 8;Schöneberg;10829;;;;Kinderladen Pusteblume;1;630;2;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;07:00;17:00;17;12;5
1435;Niemetzstr. 11;Neukölln;12055;2;1;;Kinderladen Puzzle;0;631;1;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;21;17;4
482129;Simplonstr. 52;Friedrichshain;10245;3;;;Kinderladen Rabenkinder;1;632;1;0;0;0;0;0;0;0;0;0;0;25;17;8
264129;Rigaer Str. 14;Friedrichshain;10247;2;;;Kinderladen Rock'n'Roll Zwerge;1;633;1;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;08:00;16:00;22;12;10
343129;Charlottenburger Str. 1;Weißensee;13086;8|10|16;;;Kinderladen Rosenrot;1;634;1;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;20;20;0
2575;Wolliner Str. 60;Mitte;13355;2;;;Kinderladen Rosenthaler Vorstadt;1;635;2;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;07:30;16:30;19;19;0
