id,lat,lon,e,alat,alon,educational,topics,languages,name,type,parent,parenttype,mo_o,mo_c,tu_o,tu_c,we_o,we_c,th_o,th_c,fr_o,fr_c,all,over,under
2728,52.45211,13.52018,0,52.45175,13.52016,"2","2",,"Kita Spreeknirpse",0,772,4,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,140,90,50
493,52.53053,13.6051,0,52.53061,13.60559,"4|2",,,"Kita Springmäuse",0,911,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,190,150,40
2772,52.4382106,13.4991208,0,52.43821,13.49918,"2","2",,"KITA Springmäuse",0,531,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,90,64,26
559,52.49686,13.29811,0,52.49681,13.29804,"4",,,"Kita St. Albertus Magnus/Kath. Kirchengem. St. Ludwig",0,880,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,47,32,15
1294,52.4485591,13.3132018,0,52.44859,13.31313,"2",,,"Kita St. Annen/Kath. Kirchengem. Heilige Familie",0,1101,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:30,60,40,20
37,52.5335713,13.396701,0,52.53336,13.39669,,,,"Kita St. Elisabeth",0,498,4,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,125,125,0
1977,52.454092,13.5725144,0,52.45416,13.57238,,,,"Kita St. Josefsstift",0,1102,5,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,62,42,20
2947,52.5771142,13.3996734,0,52.57655,13.40023,"13|0","0|1|2|7",,"Kita St. Maria Magdalena",0,874,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,76,54,22
1730,52.5232,13.1707,0,52.52253,13.16995,"10","2|3",,"Kita StaakenBär",0,23,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,105,85,20
679229,52.56959999999999,13.31141,0,52.56962,13.31139,,,,"Kita Stadtperlen",0,667,1,0,0,0,0,0,0,0,0,0,0,20,null,null
2875,52.50609,13.40872,0,52.50615,13.40882,,,,"Kita Stallschreiber Str.13",0,551,1,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,100,73,27
91,52.5458284,13.4193906,0,52.54579,13.41945,,,,"Kita Stargarder Straße",0,15,1,0,0,0,0,0,0,0,0,0,0,null,null,0
1333,52.4212193,13.368329,0,52.42128,13.36839,"3","2",,"Kita Stegerwald",0,722,1,06:30,17:00,06:30,17:00,06:30,17:00,06:30,17:00,06:30,17:00,95,54,41
2053,52.5587622,13.4336819,0,52.55879,13.43423,"2","1|4|6",,"Kita Steinbergzwerge",0,533,1,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,45,31,14
778279,52.39395,13.39742,1,52.4528,13.33762,,,,"Kita Steinchen",0,1103,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:00,120,70,50
1276,52.45311,13.33781,0,52.45342,13.3377,,,,"Kita Steinstr. 14/Kitas Süd-West",0,709,0,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,63,42,21
638229,52.5268947,13.40499,0,52.52691,13.40498,"16",,,"Kita Steinstraße 27",0,514,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,25,25,0
316129,52.5238967,13.4565789,0,52.52415,13.45689,"2",,,"Kita Sternchen",0,951,1,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,25,15,10
115179,52.4233999,13.383227,0,52.42355,13.38323,"13",,"1","Kita Sternchen Werk Berlin",0,1104,1,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,60,30,30
441,52.4376318,13.5010504,0,52.43797,13.5002,,,,"Kita Sterndamm 214/214A/Kitas SüdOst",0,6,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,128,84,44
636229,52.4919857,13.4260791,0,52.49193,13.42603,"2|3","0|1|2|3|4|6|5","0|1|6|2|12|5|3","Kita Sternengarten",0,694,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,84,44,40
313,52.54562,13.39922,0,52.54554,13.39939,"13|2","1|2|3|4",,"Kita Sternenhimmel",0,15,1,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,120,85,35
795229,52.41186889999999,13.3135117,0,52.41208,13.314,,,,"Kita Sternenlichter",0,1035,1,0,0,0,0,0,0,0,0,0,0,101,null,null
100019,52.5854913,13.3720125,0,52.58561,13.37199,"2","4",,"Kita Sternenschaukel",0,1105,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,49,31,18
137179,52.5358645,13.4313462,0,52.53595,13.4314,"2","0|2|4",,"KiTa Sternenwiese",0,986,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,27,27,0
2676,52.44964909999999,13.5080012,0,52.44961,13.50811,"15",,"5","Kita Sternschnuppe",0,719,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,60,36,24
397179,52.5617351,13.3984683,0,52.56172,13.39854,"3","6",,"Kita Sternschnuppe",0,1106,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,23,23,0
143129,52.5156217,13.4448406,0,52.51556,13.44481,"2","1|4|6",,"Kita Sterntaler",0,784,1,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,38,15,23
2357,52.55047039999999,13.3786773,0,52.55409,13.38792,,"1|2|3|4",,"Kita Stettiner Str. 21-23/Kigä City",0,37,0,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,161,101,60
443129,52.5257851,13.4658402,0,52.52545,13.46561,"2|3","0|1|2|4",,"Kita Storkower Zauberwäldchen",0,1107,2,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,25,13,12
100028,52.50206499999999,13.4475889,0,52.50042,13.45371,,,,"Kita Stralauer Allee 6",0,780,1,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,35,25,10
2757,52.581553,13.4189466,1,52.57702,13.51918,"2","1|2|4",,"Kita Strauchwiese",0,15,1,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,76,56,20
223129,52.50058,13.38683,0,52.50057,13.38686,"0","2|3",,"Kita Stresemannstraße",1,219,2,07:30,16:40,07:30,16:30,07:30,16:30,07:30,16:40,07:30,16:30,13,13,0
2070,52.55132,13.43998,0,52.55109,13.43989,"17",,,"Kita Streustr. 41/Kigä NordOst",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,143,96,47
2596,52.5326074,13.332315,1,52.44558,13.34001,,,,"Kita Swimmy",0,604,1,07:45,16:45,07:45,16:45,07:45,16:45,07:45,16:45,07:45,16:45,25,16,9
542,52.5459288,13.2259076,0,52.54595,13.22589,"3","1|3|4",,"Kita Tabaluga",0,717,0,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,16:00,83,63,20
497,52.54665,13.58782,0,52.54679,13.58794,"5","2|4|6",,"Kita Taffy",0,533,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,190,132,58
969,52.5560613,13.2107311,0,52.55556,13.20977,,,,"Kita Taka-Tuka-Land",0,551,1,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,68,41,27
2675,52.5666361,13.3965203,0,52.5668,13.39603,"2",,,"Kita Tandem",0,1108,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,55,55,0
1013,52.4884286,13.3944223,1,52.41435,13.54816,,,,"Kita Tausend Fühler /Nachbarschaftshs Urbanstr.",0,1098,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,24,14,10
543,52.5244537,13.1486586,0,52.5245,13.1488,"2","2|4|6|5",,"Kita Tausendfühler",0,717,0,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,95,62,33
2160,52.5371006,13.5564113,0,52.53697,13.55501,"2",,,"Kita Tausendfuß/Kigä NordOst",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,193,142,51
156,52.5193246,13.4580261,0,52.51863,13.45733,"2","1|2|3|4|6",,"Kita Tausendfüsschen",0,931,3,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,160,104,56
2210,52.537629,13.4906504,0,52.53754,13.49048,"2",,,"Kita Tausendfüßler",0,1053,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,250,190,60
694229,52.45041,13.34845,0,52.45018,13.34849,,,,"Kita Tautropfen",0,11,3,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,74,null,null
503229,52.5541586,13.4099069,0,52.55444,13.41017,"2","1|4|6",,"Kita Tegner-Strolche",0,907,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,25,17,8
2615,52.44221169999999,13.26535,1,52.41716,13.26682,"16",,,"Kita Teltower Damm 191",0,1109,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,54,43,11
1835,52.44221169999999,13.26535,1,52.42421,13.26374,,,,"Kita Teltower Damm 95/Kitas Süd-West",0,709,0,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,198,142,56
1083,52.43289000000001,13.25464,0,52.43277,13.25465,"2",,,"Kita Teltower Rübchen",0,696,1,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,40,35,5
2814,52.5376856,13.543835,0,52.53774,13.54248,"15|11","0|3|6|5","5","Kita Teremok",0,766,1,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,232,148,84
1666,52.5187,13.311,0,52.51919,13.31046,"2",,,"Kita Teresa Tauscher",0,1110,5,06:45,18:00,06:45,18:00,06:45,18:00,06:45,18:00,06:45,18:00,85,60,25
281129,52.5230705,13.4561614,0,52.52317,13.45615,"28","3","1","Kita Thaerstraße",0,1111,1,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,94,55,39
441179,52.5096511,13.4670291,0,52.50963,13.46694,,"1","1","Kita THOLP",0,509,4,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,42,42,0
1853,52.4588502,13.3013034,0,52.45899,13.30138,,,,"Kita Thomas-Haus Berlin",0,1112,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,45,null,null
592,52.58368,13.30599,0,52.58346,13.30582,"13|0|2",,,"Kita Tietzer Strolche",1,556,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,36,24,12
106,52.5517268,13.4123013,1,52.53499,13.41201,"2",,,"Kita Tigerenten/Kigä NordOst",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,74,53,21
1422,52.4159179,13.4889747,0,52.41604,13.48868,,,,"Kita Till Eulenspiegel",0,551,1,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:00,125,100,25
953,52.4956904,13.4272009,1,52.50445,13.42203,"2",,,"Kita Till Eulenspiegel-Kette",0,1113,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,22,15,7
954,52.4957178,13.4156007,0,52.49573,13.41559,"2",,,"Kita Till Eulenspiegel-Kette",0,1113,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,15,10,5
2639,52.50835,13.45541,0,52.5081,13.45508,"2",,,"Kita Till Eulenspiegel-Kette",0,1113,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,22,15,7
129179,52.5080095,13.4631615,0,52.50937,13.46385,"2",,,"Kita Till Eulenspiegel-Kette",0,1113,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,20,13,7
505229,52.4760249,13.4329514,1,52.47583,13.42556,,,,"Kita Timbales",0,1114,1,0,0,0,0,0,0,0,0,0,0,20,null,null
385129,52.45954,13.37931,0,52.45957,13.3792,"2","2",,"Kita Tiponi II",0,578,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:30,25,25,0
280129,52.44530779999999,13.3794997,1,52.45819,13.38174,"2","2",,"Kita Tiva",0,578,1,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,25,10,15
572229,52.5419948,13.6226941,0,52.54187,13.62317,,"2|4",,"Kita Torgauer Straße",0,686,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,160,85,75
1472,52.59499,13.34873,0,52.59498,13.34918,,"1|2|4",,"Kita Tornower Weg",0,717,0,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,16:00,80,57,23
473179,52.5948842,13.3494769,0,52.59529,13.34926,,,,"Kita Tornower Weg",0,1115,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,60,30,30
100072,52.5221879,13.4093313,1,52.52932,13.39988,"28","3","1","Kita Torstraße",0,1116,1,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,86,72,14
1149,52.50369999999999,13.3791,1,52.56669,13.5529,,,,"Kita Traumbaum",0,551,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:30,112,96,16
2474,52.4172571,13.5806934,0,52.41723,13.58029,,,,"Kita Traumhaus",0,757,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,50,30,20
26,52.50879,13.41903,0,52.50882,13.41876,"2",,,"Kita Trauminsel",0,747,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,75,54,21
2894,52.50275,13.38865,0,52.5026,13.38864,"2","0|1|3|4","0","Kita Trauminsel",1,1117,2,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,20,13,7
100064,52.50037,13.38989,0,52.50025,13.38968,"2","0|1|3|4","0|5|3","Kita Trauminsel",1,1117,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,35,25,10
747229,52.5346455,13.5675952,0,52.53473,13.56763,,,,"Kita Traumland",0,1118,1,0,0,0,0,0,0,0,0,0,0,47,null,null
2284,52.5404207,13.5918452,1,52.5455,13.60078,"2",,,"Kita Traumzauberhaus/Kigä NordOst",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,175,137,38
516279,52.4843171,13.5597249,1,52.47008,13.55932,"2",,,"Kita Traumzauberland",0,1119,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,40,17,23
494229,52.49248,13.32829,0,52.49241,13.3283,"18","2|3","4","Kita Trautenaustraße",0,744,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:00,25,0,25
2908,52.4836089,13.4557681,0,52.48353,13.45564,"2",,,"Kita Treptower Straße",0,1108,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,150,150,0
546279,52.4716406,13.5175207,1,52.47806,13.52473,"2","6",,"Kita Treskowallee",0,1053,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,undefined,undefined,179,139,40
472,52.60034,13.36371,0,52.60032,13.36337,"2","2",,"Kita Treuenbrietzener Straße",0,717,0,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,16:00,241,181,60
756229,52.5401969,13.6057662,0,52.5402,13.60586,"3",,,"Kita Trickmännchen",0,1120,1,0,0,0,0,0,0,0,0,0,0,45,null,null
466129,52.480796,13.330549,0,52.48073,13.33048,"3","4|6",,"Kita Tübinger Straße",0,722,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,25,12,13
586329,52.4803778,13.3597304,0,52.48549,13.3637,"2",,"3","Kita Tulpen",0,994,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,17,14,3
1970,52.46231,13.59342,0,52.46214,13.59318,,,,"Kita Uhlenhorster Str. 27/Kitas SüdOst",0,6,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,87,54,33
2270,52.48584,13.58006,0,52.4858,13.58035,,,,"Kita Ulmenstr. 79/Kigä NordOst",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,44,40,4
2519,52.51017539999999,13.3976249,0,52.5102,13.39763,"15","0|1|3|4|6|5","5","Kita Umka",0,766,1,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,64,44,20
748229,52.55386,13.36557,0,52.55371,13.36588,,,,"Kita Umpa Lumpa",0,1121,1,0,0,0,0,0,0,0,0,0,0,25,null,null
1735,52.5513833,13.173193,0,52.55084,13.17634,"2",,,"Kita und Familienzentrum Fantasia",0,726,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,120,84,36
2018,52.5129068,13.5267925,0,52.51285,13.52694,"2","2",,"Kita- und Familienzentrum Gensinger Str.",0,564,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,180,72,108
706229,52.42021,13.30722,0,52.42022,13.30752,,,,"Kita Undinchen",0,1122,1,07:30,16:30,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,40,null,null
1218,52.4263304,13.2269027,0,52.42628,13.2269,"0","2",,"Kita Unionhilfswerk ",0,1123,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:00,120,114,6
363,52.54909,13.3739,1,52.43734,13.68588,"10|4|2","2|3|4",,"Kita Unionhilfswerk ",0,1123,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,89,66,23
1180,52.57342569999999,13.3760456,0,52.57343,13.37613,"0",,,"Kita Unionhilfswerk ",0,1123,1,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,102,68,34
1473,52.59204,13.35739,0,52.59211,13.35754,"22",,"6","Kita Unionhilfswerk ",0,1123,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,134,104,30
1540,52.4956904,13.4272009,1,52.50146,13.42236,"0","2",,"Kita Unionhilfswerk ",0,1123,1,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,16:30,64,55,9
2648,52.4532523,13.2885484,1,52.45342,13.26704,"0|3","2|3","1","Kita Unionhilfswerk ",0,1123,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,107,81,26
2907,52.480543,13.4525932,1,52.48576,13.43643,"10|4","2|4",,"Kita Unionhilfswerk ",0,1123,1,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,77,54,23
208129,52.4534093,13.6209004,0,52.45336,13.61955,"2",,,"Kita Unser kreatives Traumzauberland",0,1119,1,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,70,48,22
296179,52.4473235,13.2978935,1,52.44441,13.29126,,,,"Kita Unter den Eichen",1,1124,1,0,0,0,0,0,0,0,0,0,0,22,22,0
511,52.4473235,13.2978935,1,52.45176,13.31201,,,,"Kita Unter den Eichen 129a/Kitas Süd-West",0,709,0,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30,27,0,27
632229,52.5395352,13.4253634,1,52.53952,13.42578,"13","0|4",,"Kita unterm Regenschirm",0,1015,1,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,43,25,18
2410,52.48882,13.41793,0,52.48887,13.41791,"2|3","2",,"Kita Urbanstr. 48k/Kigä City",0,37,0,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,16:00,136,105,31
2411,52.48961,13.41998,0,52.48957,13.42007,"2","3",,"Kita Urbanstr. 62/Kigä City",0,37,0,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,16:00,90,59,31
1167,52.4040618,13.5038357,0,52.40399,13.5039,"8",,,"Kita Ursulinchen",0,770,1,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,80,53,27
1402,52.475303,13.44113,0,52.47537,13.44107,"4",,,"Kita Uthmannstr. 17/Kitas SüdOst",0,6,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,114,84,30
2522,52.4984,13.42412,0,52.49823,13.42388,"11","2|3",,"Kita VAK - Verein zur Förderung ",0,1045,1,06:30,17:00,06:30,17:00,06:30,17:00,06:30,17:00,06:30,16:00,77,45,32
683329,52.5923362,13.3506574,0,52.59251,13.35048,,,,"Kita Varius Sol",0,1125,1,0,0,0,0,0,0,0,0,0,0,35,null,null
225,52.40739,13.52879,0,52.40706,13.52942,,,,"Kita Venusstraße 59 / Kitas SüdOst",0,6,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,98,58,40
2929,52.4767935,13.2962036,1,52.47111,13.30774,"2","1|3|4|6","1","Kita Verein für berufsorientierte",0,1126,1,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,60,37,23
952,52.5319081,13.3483383,1,52.52242,13.36067,,,,"Kita Verein für praktische Pädagogik",0,1127,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,45,36,9
2431,52.49708219999999,13.3829672,0,52.49708,13.38305,,,,"Kita Verein zur Förderung eines",0,1128,1,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,17,17,0
697,52.53281399999999,13.402119,0,52.53297,13.40171,"2","0|1|2|4|6",,"Kita Veteranenstr. 10/Kigä City",0,37,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,118,73,45
746229,52.5052061,13.4755468,0,52.50533,13.47575,,,,"Kita Victoria",0,1082,1,0,0,0,0,0,0,0,0,0,0,70,null,null
453129,52.5540759,13.3727549,0,52.5542,13.37317,"2","0|4",,"Kita Vielfalter",0,1129,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,24,16,8
2056,52.55165,13.47355,0,52.5516,13.47352,"8|4|2",,,"Kita Vielfarb-Kita",0,724,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,129,79,50
2098,52.62868839999999,13.4994239,0,52.62855,13.49965,"8|4|2",,,"Kita Vielfarb-Kita",0,724,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,95,65,30
2729,52.4148,13.52764,0,52.41472,13.52775,"2","2",,"Kita Vier Jahreszeiten",0,772,4,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,100,65,35
1327,52.41043999999999,13.35734,0,52.41045,13.3576,"8|4",,,"Kita Vier Jahreszeiten des NUSZ",0,765,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,206,206,0
217129,52.521124,13.1529315,0,52.51968,13.15339,,,"1","Kita Villa Amalienhof",0,1130,8,0,0,0,0,0,0,0,0,0,0,55,55,0
2513,52.4715295,13.3299861,0,52.47135,13.33003,,,,"Kita Villa Anna",1,1131,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,64,46,18
974,52.4631759,13.3204022,1,52.46634,13.33338,,,,"Kita Villa Anna -Krippe-",1,1131,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,12,0,12
1204,52.47233,13.33145,0,52.47234,13.33146,,,,"Kita Villa Anna-Vorschule-",0,1131,2,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,40,40,0
1468,52.6150265,13.3023494,0,52.61484,13.30207,,"2",,"Kita Villa Flitzesternchen",0,726,1,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,16:00,95,65,30
547229,52.5182031,13.2739284,1,52.59132,13.39467,"13","0|4|6",,"Kita Villa Grips",0,1132,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,36,24,12
680229,52.5847609,13.3659791,0,52.58474,13.36581,,,,"Kita Villa Her(t)zstraße",0,1082,1,0,0,0,0,0,0,0,0,0,0,31,null,null
1423,52.480543,13.4525932,1,52.48722,13.43293,"2",,,"Kita Villa Kunterbunt",0,10,3,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,120,80,40
349229,52.5805714,13.3952109,0,52.5804,13.39533,"2",,,"Kita Villa Lobo",0,725,1,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,84,65,19
649229,52.52150779999999,13.3234027,1,52.46683,13.50781,,,,"Kita Villa Luna Berlin",0,1133,1,0,0,0,0,0,0,0,0,0,0,40,null,null
29,52.5027059,13.401651,1,52.50747,13.41045,"2","4|6",,"Kita Villa Murkelmeier",0,856,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,90,62,28
1266,52.43896,13.33922,0,52.43892,13.33933,"2","0|4|7",,"Kita Villa Musica",0,1007,4,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:00,58,38,20
1722,52.5449934,13.2066192,1,52.47172,13.44198,"4","1|2",,"Kita Villa Purzelbaum",0,717,0,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,107,89,18
597,52.5551,13.4092344,0,52.55486,13.40919,"13|2","2",,"Kita Villa Schabernack",0,716,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,181,81,100
203179,52.5465982,13.2278939,0,52.54661,13.2282,"2",,,"Kita Villa Sprechspatzen",0,652,1,06:30,17:00,06:30,17:00,06:30,17:00,06:30,17:00,06:30,17:00,93,68,25
2541,52.56773,13.4059,0,52.56762,13.40592,"2","1|2",,"KITA Villa Sternenschiff",0,771,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,45,34,11
688379,52.5910498,13.4424268,1,52.59598,13.4333,,,,"Kita Villa Universum",0,1134,1,0,0,0,0,0,0,0,0,0,0,41,null,null
273129,52.45840399999999,13.3819738,0,52.45853,13.38199,"2","0|2|3|4","0|2|3","Kita Villa Wackelzahn",0,281,2,07:30,16:00,07:30,16:00,07:30,16:00,07:30,16:00,07:30,16:00,25,5,20
566229,52.4359629,13.5476826,1,52.4591,13.5746,"0","1",,"Kita Vitale Großstadtmäuse II",0,1076,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,20,10,10
1750,52.5380092,13.1967486,0,52.53814,13.19646,,,,"Kita Vogelnest",0,551,1,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,110,99,11
1881,52.4830386,13.3542784,1,52.48875,13.35705,"2","2",,"Kita Vorbergstraße",0,722,1,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,153,105,48
2136,52.490134,13.5634816,0,52.49038,13.56274,"2",,,"Kita Waldhäuschen",0,1053,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,55,43,12
1491,52.62616999999999,13.23647,0,52.62611,13.23619,,,,"Kita Waldkirche/Ev.Kg.Bln-Heiligensee",0,788,4,06:00,16:30,06:00,16:30,06:00,16:30,06:00,16:30,06:00,16:30,67,67,0
