id1;name1;id2;name2;id3;name3;id4;name4
07;Tempelhof - Schöneberg;06;Marienfelde;06;Marienfelde;03;Marienfelde Nordost
07;Tempelhof - Schöneberg;06;Marienfelde;06;Marienfelde;04;Marienfelde Süd
07;Tempelhof - Schöneberg;07;Lichtenrade;07;Lichtenrade;01;Kettinger Str. / Schillerstr.
07;Tempelhof - Schöneberg;07;Lichtenrade;07;Lichtenrade;02;Alt-Lichtenrade / Töpchiner Weg
07;Tempelhof - Schöneberg;07;Lichtenrade;07;Lichtenrade;03;John-Locke-Str.
07;Tempelhof - Schöneberg;07;Lichtenrade;07;Lichtenrade;04;Nahariyastr.
07;Tempelhof - Schöneberg;07;Lichtenrade;07;Lichtenrade;05;Franziusweg / Rohrbachstr.
07;Tempelhof - Schöneberg;07;Lichtenrade;07;Lichtenrade;06;Horstwalder Str. / Paplitzer Str. 
07;Tempelhof - Schöneberg;07;Lichtenrade;07;Lichtenrade;07;Wittelsbacherstr.
08;Neukölln;01;Neukölln;01;Schillerpromenade;15;Hasenheide
08;Neukölln;01;Neukölln;01;Schillerpromenade;16;Wissmannstraße
08;Neukölln;01;Neukölln;01;Schillerpromenade;17;Schillerpromenade
08;Neukölln;01;Neukölln;01;Schillerpromenade;18;Silbersteinstraße
08;Neukölln;01;Neukölln;02;Neuköllner Mitte / Zentrum;11;Flughafenstraße
08;Neukölln;01;Neukölln;02;Neuköllner Mitte / Zentrum;12;Rollberg
08;Neukölln;01;Neukölln;02;Neuköllner Mitte / Zentrum;13;Körnerpark
08;Neukölln;01;Neukölln;02;Neuköllner Mitte / Zentrum;14;Glasower Straße
08;Neukölln;01;Neukölln;03;Reuterstraße;01;Reuterkiez
08;Neukölln;01;Neukölln;03;Reuterstraße;02;Bouchéstraße
08;Neukölln;01;Neukölln;03;Reuterstraße;03;Donaustraße
08;Neukölln;01;Neukölln;04;Rixdorf;04;Rixdorf
08;Neukölln;01;Neukölln;04;Rixdorf;05;Hertzbergplatz
08;Neukölln;01;Neukölln;04;Rixdorf;06;Treptower Straße Nord
08;Neukölln;01;Neukölln;04;Rixdorf;07;Gewerbegebiet Ederstraße
08;Neukölln;01;Neukölln;05;Köllnische Heide;08;Weiße Siedlung
08;Neukölln;01;Neukölln;05;Köllnische Heide;09;Schulenburgpark
08;Neukölln;01;Neukölln;05;Köllnische Heide;10;Gewerbegebiet Köllnische Heide
